,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
8,-120.83166670000001,38.8902778,163350,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1584014601170,,,CACICC,,,1970/01/01 00:00:00+00,,,,,,,,,,2020/03/06 19:05:00+00,,1970/01/01 00:00:00+00,,,,,,,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,CEDAR,,WF,FI,,,,1970/01/01 00:00:00+00,88d661b7-f40c-4b48-aa98-6090a2e4793e,,0,,,0,,,,1,000001,1611266654783,,,,El Dorado,CACICC,6017,,,,Private,Private,,,,,,,NC07,,CAAEU,US-CA,,,,,,2020-CAAEU-000001,No Decision,IROC,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,8406e6b8-52b6-4eaf-827d-e9072e6b883a,2021/01/21 22:04:14.783+00,2020/03/12 12:03:21.170+00
6,-120.93916670000002,38.7552778,155369,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1587931343930,,,CACICC,,,1970/01/01 00:00:00+00,,,,,,,,,,2020/04/26 19:59:00+00,,1970/01/01 00:00:00+00,,,,,,,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,CA-AEU-011481,,WF,FI,,,,1970/01/01 00:00:00+00,f9a02767-1a8d-484f-8a45-03730eb0dee5,,0,,,0,,,,1,000002,1611266717177,,,,El Dorado,CACICC,6017,,,,Private,Private,,,,,,,NC05,,CAAEU,US-CA,,,,,,2020-CAAEU-000002,No Decision,IROC,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,8f89dd4f-4dbf-4830-9382-1c66e797ddde,2021/01/21 22:05:17.177+00,2020/04/26 20:02:23.930+00
7,-92.27197,47.525859999999994,156466,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1588627755237,10.0,10.0,MNMNCC,,,2021/01/15 16:07:34+00,,,,,Unknown,Investigated but Undetermined,,M3QP,,2020/05/04 18:35:00+00,,1970/01/01 00:00:00+00,,,,,P9,,EACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Nobel DNR Assist,,WF,FI,47.525859999999994,-92.27197,10.0,1970/01/01 00:00:00+00,afc01de1-0a23-4c4a-b670-1af0ea63df75,,0,1.0,1.0,0,0.0,0.0,,1,000069,1610746090817,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,FS,MNSUF,US-MN,,,,,,2020-MNSUF-000069,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,e8559ed5-d5a5-4ac2-bf81-6f94f531040e,2021/01/15 21:28:10.817+00,2020/05/04 21:29:15.237+00
9,-122.6593,42.4916,177322,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1595874975007,0.3,0.3,ORRVC,,,1970/01/01 00:00:00+00,,,,,Natural,Lightning,,NBU2,,2020/07/27 06:07:00+00,,1970/01/01 00:00:00+00,,,,,,,NWCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Obenchain,,WF,FI,42.4916,-122.6593,,1970/01/01 00:00:00+00,2af29b2f-2ea6-4ac0-b68a-c6e7c5b0fb05,,0,0.0,0.0,0,0.0,0.0,,1,000220,1611259777970,,,,Jackson,ORRVC,41029,BLM,ORMED,,BLM,Federal,,,,,,,NW04,BLM,ORMED,US-OR,Grass-Shrub,GS2,,,,2020-ORMED-000220,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,82385a5d-3f83-41e5-84dd-d00d68589fa6,2021/01/21 20:09:37.970+00,2020/07/27 18:36:15.007+00
10,-107.0754,46.13577,179297,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596652411317,70.0,70.0,MTBDC,,,1970/01/01 00:00:00+00,,,,,Unknown,Lightning,,NDH9,,2020/08/04 20:40:00+00,,1970/01/01 00:00:00+00,,,,,,,NRCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Bear Ridge,,WF,FI,45.90798,-107.0436,,1970/01/01 00:00:00+00,8d5cf586-3c53-46bb-a427-9387d74afc18,,0,0.0,0.0,0,0.0,0.0,,1,200361,1610648696120,,,,Treasure,MTBDC,30103,,,,Private,Private,,,,,,,NR14,C&L,MTLG33,US-MT,,,,,,2020-MTLG33-200361,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,788c35b8-9ff0-4ea1-a867-be2cfddb72a8,2021/01/14 18:24:56.120+00,2020/08/05 18:33:31.317+00
11,-112.1639,34.34401,180259,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596999028937,0.1,0.1,AZPDC,,,1970/01/01 00:00:00+00,,,,,Human,Other Human Cause,,ND7N,,2020/08/09 18:28:00+00,,1970/01/01 00:00:00+00,,,,,PD,1502.0,SWCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Hackberry Assist,,WF,FI,34.45406,-112.1353,,1970/01/01 00:00:00+00,ddbaacd9-2a20-49e6-abe9-7c97936a7ebc,,0,1.0,1.0,0,1.0,1.0,,1,001562,1611166573503,,,,Yavapai,AZPDC,4025,,,,Private,Private,,,,,,,SW02,BLM,AZPHD,US-AZ,,,,,,2020-AZPHD-001562,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,1e345acb-38d9-4f2c-be17-3133af15557a,2021/01/20 18:16:13.503+00,2020/08/09 18:50:28.937+00
12,-120.616845,40.470287,182065,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1597683077730,,0.1,CASIFC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2020/08/17 16:51:16+00,,1970/01/01 00:00:00+00,,,,,,,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1-2 LITTLE,,WF,FI,40.470287,-120.616845,,1970/01/01 00:00:00+00,d94419d6-aa74-46d5-b62c-03e9fb25f6fe,,0,,,0,,,,1,004644,1611191613477,,,,Lassen,CASIFC,6035,BLM,CANOD,,BLM,Federal,,,,,,,NC07,,CALMU,US-CA,,,,,,2020-CALMU-004644,No Decision,cfcad,cfcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,48f7e78d-7286-4917-afc5-7fc12de4f46e,2021/01/21 01:13:33.477+00,2020/08/17 16:51:17.730+00
13,-122.2151,46.06861,188728,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1599693769203,612.0,1.0,WAPCC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,NL4F,,2020/09/08 15:02:00+00,,1970/01/01 00:00:00+00,,,,,P6,1502.0,NWCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,BIG HOLLOW,,WF,FI,45.94763,-121.9743,,1970/01/01 00:00:00+00,b609629c-fabf-43ef-a986-9e9e96c6fd0c,,0,1.0,1.0,0,0.0,0.0,,1,000242,1611183259493,,,,Skamania,WACCC,53059,FS,WAGPF,,USFS,Federal,,,,,,,NW02,DNR,WAPCS,US-WA,,,,,,2020-WAPCS-000242,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,a976ec4a-d8ad-421c-aebc-67c9fab8a686,2021/01/20 22:54:19.493+00,2020/09/09 23:22:49.203+00
14,-115.2177,42.931490000000004,190294,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1600903133707,3.0,3.0,IDSCC,,,1970/01/01 00:00:00+00,,,,,Human,Other Human Cause,,NL7A,,2020/09/23 22:03:00+00,,1970/01/01 00:00:00+00,,,,,PN,1502.0,GBCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Rural Assist 4,,WF,FI,42.91525,-115.177,3.0,1970/01/01 00:00:00+00,28004a95-4a1c-476e-ab8d-ed79f333688b,,0,1.0,0.0,0,0.0,0.0,,1,000359,1611273227593,,,,Elmore,IDSCC,16039,,,,Private,Private,,,,,,,GB06,C&L,IDELX,US-ID,,,,,,2020-IDELX-000359,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,6b8b2ba6-f8a2-4d70-b751-397c7d3a1297,2021/01/21 23:53:47.593+00,2020/09/23 23:18:53.707+00
15,-123.84568300000001,41.288817,193908,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1604322196427,,0.1,CAFICC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,NTF0,,2020/11/02 13:03:13+00,,1970/01/01 00:00:00+00,,,,,P5,1522.0,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,MCKINNON,,WF,FI,41.288817,-123.84568300000001,,1970/01/01 00:00:00+00,31628e0d-cfea-43db-88f4-477772156405,,0,1.0,0.0,0,0.0,0.0,,1,009275,1611272575637,,,,Humboldt,CAFICC,6023,BIA,CANCA,,BIA,Federal,,,,,,,NC01,,CAHUU,US-CA,,,,,,2020-CAHUU-009275,No Decision,cfcad,firecode,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,4f708dca-ea74-4dda-8ecb-bc304b41e7c0,2021/01/21 23:42:55.637+00,2020/11/02 13:03:16.427+00
