,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
1,-118.69219,34.049971,143310,,DEFAULT,,,,1578278436217,0.1,0.1,CALACC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/01/06 02:39:00+00,,,,,,,,,OSCC,,,,,,CANYON,,WF,FI,34.069179999999996,-118.70772,,,{0F0055FC-F1AE-46BA-A00C-EFDF6F5517CE},,0,,,0,,,,1,005426,1614301375747,,,,Los Angeles,CALACC,6037,C&L,CALAC,,Foreign,,,,,,,,SC08,C&L,CALAC,US-CA,Grass-Shrub,GS2,,,,2020-CALAC-005426,No Decision,lacocad,INFORM_Inspector,2020/01/06 02:40:36+00,2020/01/06 02:56:33+00,0.0,,,{B22BBF8C-ADA9-447B-9689-BFEF7476B9B4},2021/02/26 01:02:55+00,2020/01/06 02:40:36+00
4,-118.610022,34.147206,165811,,DEFAULT,0.37,,,1591045719603,0.3,0.1,CALACC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/06/01 21:02:14+00,,,,,,,,,OSCC,,,,,,SYCAMORE IC,,WF,FI,34.145340000000004,-118.60785,,,{87734055-432F-4C32-8EF8-C784271149CD},,0,,,0,,,,1,160903,1614276940837,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-160903,No Decision,lacocad,INFORM_Inspector,,,,,,{4F3799C7-FE19-47C7-AFF0-4A453A647B44},2021/02/25 18:15:40+00,2020/06/01 21:08:39+00
5,-118.78368999999999,34.0248700000001,169961,,DEFAULT,,,,1593038800360,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/06/24 22:40:48+00,,,,,,,,,OSCC,,,,,,LAC-185209,,WF,FI,34.02487,-118.78368999999999,,,{1D3CC86B-7C2B-40DC-85EB-E4299F31C07D},,0,,,0,,,,1,185209,1614277182640,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-185209,No Decision,lacocad,INFORM_Inspector,,,,,,{656BED59-71CC-473D-BBEE-E716B7B38ECB},2021/02/25 18:19:42+00,2020/06/24 22:46:40+00
6,-118.65998,34.1018700000001,171623,,DEFAULT,,,,1593749800400,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/07/03 04:06:32+00,,,,,,,,,OSCC,,,,,,LAC-194142,,WF,FI,34.10187,-118.65998,,,{16D3EDA1-AAC8-4902-9B67-D81D4856A8EF},,0,,,0,,,,1,194142,1614300995780,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-194142,No Decision,lacocad,INFORM_Inspector,,,,,,{7B47DC3D-1592-4E68-9BBF-8DBC659D989D},2021/02/26 00:56:35+00,2020/07/03 04:16:40+00
7,-123.4578,41.19449,177262,,DEFAULT,143697.7883,,,1595866438720,142386.0,0.1,CANCIC,,,,,,,,Natural,Lightning,,NBS2,,2020/07/27 15:23:00+00,,,,,,,,,ONCC,,,,,,Red,,WF,FI,41.19449,-123.4578,,2020/07/27 16:21:00+00,{599BC281-404B-4F3E-BE7F-9A8F7B3E9E56},,0,1.0,0.0,0,0.0,0.0,0.0,1,000643,1614194994267,,100.0,,Humboldt,CANCIC,6023,FS,CASRF,,USFS,Federal,,,,,,,NC04,FS,CASRF,US-CA,Timber,TU5,,,,2020-CASRF-000643,Approved Decision,wildcad,INFORM_Inspector,,,,Type 4 Incident,2020/10/26 02:26:35+00,{23EFB732-0398-4B5C-B568-F9B71841A63D},2021/02/24 19:29:54+00,2020/07/27 16:13:58+00
8,-118.62534299999999,34.275401,180733,,DEFAULT,26.73,,,1597170654380,27.0,0.1,CALACC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/08/11 18:25:55+00,,,,,,,,,OSCC,,,,,,PEAK,,WF,FI,34.27786,-118.6047,,,{E229258B-1562-4318-999B-1BB127EF0C6E},,0,,,0,,,,1,238836,1614023574690,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-238836,No Decision,lacocad,INFORM_Inspector,,,,,,{4884B5B7-F0B8-4322-9775-37B751542B59},2021/02/22 19:52:54+00,2020/08/11 18:30:54+00
9,-123.0866,39.9040600000001,181717,,DEFAULT,,,,1597599692460,1.0,0.1,CAMNFC,,,,,,,,Unknown,,,,,2020/08/16 15:59:32+00,,,,,,,,,ONCC,,,,,,BEAN,,WF,FI,39.96266,-123.0328,,,{E01C0BAF-709C-43D3-B1A7-771C955328D0},,0,0.0,0.0,0,0.0,0.0,0.0,1,000732,1614296916950,,100.0,,Mendocino,CAMNFC,6045,FS,CAMNF,,USFS,Federal,,,,,,,NC02,FS,CAMNF,US-CA,,,,,,2020-CAMNF-000732,No Decision,wildcad,wildcad,,,,,,{A754E242-5BE3-4996-8AD3-0BD095A0A9DA},2021/02/25 23:48:36+00,2020/08/16 17:41:32+00
10,-123.0727,40.125370000000004,182361,,DEFAULT,215539.8759,,,1597713655237,328363.0,2.0,CAMNFC,,,,,,,,Natural,,,,,2020/08/18 01:01:49+00,,,,,,,,,ONCC,,,,,,HOPKINS,,WF,FI,40.12551,-123.0731,,,{AE0DFF0E-D5E7-4E91-962D-A99C7FB76BBE},,0,0.0,0.0,0,0.0,0.0,0.0,1,000757,1614297180840,,,,Trinity,CAMNFC,6105,FS,CAMNF,,USFS,Federal,,,,,,,NC02,FS,CAMNF,US-CA,,,,,,2020-CAMNF-000757,Approved Decision,wildcad,wildcad,,,,Type 1 Incident,2020/09/01 02:00:00+00,{3E364448-ADBE-4F41-8464-EF45C441F67B},2021/02/25 23:53:00+00,2020/08/18 01:20:55+00
11,-122.9821,40.061809999999994,184830,,DEFAULT,,,,1598134786440,12.0,8.5,CAMNFC,,,,,,,,Unknown,,,,,2020/08/22 22:14:35+00,,,,,,,,,ONCC,,,,,,VINEGAR PEAK,,WF,FI,40.061809999999994,-122.9823,12.3,,{F484A541-EA09-4396-BD43-20E8F42A1CD9},,0,0.0,0.0,0,0.0,0.0,0.0,1,000803,1614297379920,,,,Trinity,CAMNFC,6105,FS,CAMNF,,USFS,Federal,,,,,,,NC02,FS,CAMNF,US-CA,,,,,,2020-CAMNF-000803,No Decision,wildcad,wildcad,,,,,,{6DF2ACBA-3F43-474A-8DBE-38FC17652BE7},2021/02/25 23:56:19+00,2020/08/22 22:19:46+00
12,-122.984,40.08723,184833,,DEFAULT,,,,1598135098337,857.0,563.0,CAMNFC,,,,,,,,Unknown,,,,,2020/08/22 22:22:20+00,,,,,,,,,ONCC,,,,,,WILLOW BASIN,,WF,FI,40.08722,-122.9842,1218.9,,{FEA6E34C-3B21-4756-8E47-11F9F55F51C9},,0,0.0,0.0,0,0.0,0.0,0.0,1,000804,1614297389140,,,,Trinity,CAMNFC,6105,FS,CAMNF,,USFS,Federal,,,,,,,NC02,FS,CAMNF,US-CA,,,,,,2020-CAMNF-000804,No Decision,wildcad,wildcad,,,,,,{251677CE-C312-45AF-AA40-D0B8FE4A0187},2021/02/25 23:56:29+00,2020/08/22 22:24:58+00
