,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
4,-87.3207,34.27102,146935,,DEFAULT,,,,1583719980063,16.0,1.0,ALAIC,,,,,,,,Human,,,M0XM,,2020/03/08 21:01:59,,,,,,,P8,801.0,SACC,,,,,,BK Grayson,,WF,FI,34.273559999999996,-87.31954,,,{DFB0F34A-1722-49B1-BB4D-3CA2A483170E},,0,0.0,0.0,0,0.0,0.0,,1,90,1609341605583,,,,Winston,ALAIC,1133,FC,ALALS,,,,,,,,,,SA38,FC,ALALS,US-AL,,,,,,2020-ALALS-000090,No Decision,wildcad,wildcad,,,,,,{5CB20B03-F6D8-450E-8D2C-539E312BF68E},2020/12/30 15:20:05,2020/03/09 02:13:00
10,-120.76155,41.063783,175844,,DEFAULT,21622.4862,,,1595274165177,22634.0,0.1,CASIFC,,,,Minimal,Smoldering,Creeping,Single Tree Torching,Unknown,,,NAD6,,2020/07/20 19:18:22,Type 3 Incident,,0.0,100.0,0.0,0.0,,,ONCC,2020/08/12 22:44:59,2020/08/12 00:59:59,2020/08/12 22:44:59,F,Type 3 IC,GOLD,5 miles south of the town of Adin on Hwy 139,WF,FI,41.063783,-120.76155,,,{E180DEC7-DA19-459B-9727-B2AE2C2BE0DE},,0,1.0,0.0,0,0.0,0.0,0.0,1,3917,1608600415763,100.0,100.0,Adin,Lassen,CAMICC,6035,FS,CAMDF,,USFS,Federal,,,,,,,NC06,,CALMU,US-CA,,,Timber (Grass and Understory),Timber (Litter and Understory),4.0,2020-CALMU-003917,Approved Decision,IROC,cfcad,,,,Type 2 Incident,2020/08/02 18:54:47,{9EBED166-05E7-4C9D-A8FB-A9AB50FB45C7},2020/12/22 01:26:55,2020/07/20 19:42:45
11,-120.912,39.858270000000005,182196,,DEFAULT,318776.1779,,,1597695669990,318776.0,0.1,CAPNFC,,,,,,,,Natural,Lightning,,,,2020/08/17 19:55:30,,,,,,,,,ONCC,,,,,,Claremont,,WF,FI,39.88496,-120.9423,10.0,2020/08/17 20:28:00,{76D31198-0DB2-4ED3-8A95-85F24964E547},,0,0.0,0.0,0,0.0,0.0,0.0,1,1302,1608658272363,,,,Plumas,CAPNFC,6063,FS,CAPNF,,USFS,Federal,,,,,,,NC07,FS,CAPNF,US-CA,Timber,TL6,,,,2020-CAPNF-001302,Approved Decision,wildcad,INFORM_Inspector,,,,Type 5 Incident,2020/12/05 20:06:11,{A5595A80-E788-4D3C-9800-D81C83CD0D05},2020/12/22 17:31:12,2020/08/17 20:21:09
12,-121.086,39.81111,182368,,DEFAULT,316148.2478,,,1597715118033,12154.0,0.1,CAPNFC,,,,,,,,Natural,Lightning,,NSC8,,2020/08/18 00:04:27,,,,,,,,,ONCC,,,,,,Bear,,WF,FI,39.81113,-121.0537,0.25,2020/08/18 02:00:00,{216A70C8-7064-4E34-BD2D-887C6EC39209},,0,0.0,0.0,0,0.0,0.0,0.0,1,1316,1608657820673,,,,Plumas,CAPNFC,6063,FS,CAPNF,,USFS,Federal,,,,,,,NC07,FS,CAPNF,US-CA,Timber,TL3,,,,2020-CAPNF-001316,Approved Decision,wildcad,INFORM_Inspector,,,,Type 4 Incident,2020/09/21 15:05:55,{435714A6-C27E-4A62-B00F-AAF275B4E0E6},2020/12/22 17:23:40,2020/08/18 01:45:18
13,-118.4524,36.16067,183313,,ICS209,179758.6668,,,1597968141010,173337.0,1.0,CACCCC,,,,Active,Crowning,Short Crown Runs,Group Torching,Natural,,,NG2P,,2020/08/19 14:20:50,Type 3 Incident,,0.0,100.0,0.0,0.0,,,OSCC,2020/08/24 17:00:00,2020/08/24 12:59:59,2020/08/24 17:00:00,F,Type 2 Team,CASTLE,SOUTH CASTLE ROCK EAST OF JERKY TRAILHEAD,WF,FI,36.16972,-118.4587,,,{4CE00061-B897-49DC-8839-D08E040FF65D},,0,0.0,0.0,0,0.0,0.0,0.0,1,2541,1609199414110,95.0,0.0,Springville,Tulare,CACCCC,6107,FS,CASQF,,USFS,Federal,,,,,,,SC03,FS,CASQF,US-CA,,,Medium Logging Slash,Timber (Grass and Understory),139.0,2020-CASQF-002541,Approved Decision,IROC,wfdss,,,,Type 4 Incident,2020/12/28 23:49:34,{676F44DD-2653-45D3-AE25-9D263F111A75},2020/12/28 23:50:14,2020/08/21 00:02:21
14,-118.541,36.34959,184890,,ICS209,816.416,,,1598146652673,841.0,0.1,CACCCC,,,,Active,Flanking,Running,,Unknown,,,NH3B,,2020/08/19 14:25:54,Type 5 Incident,,0.0,100.0,0.0,0.0,,,OSCC,2020/08/24 17:45:00,2020/08/24 17:29:59,2020/08/24 17:45:00,F,Type 2 Team,SHOTGUN,"31E12 Trail, Camelback Ridge",WF,FI,36.37079,-118.5813,,,{74F9525D-3F74-4353-87F1-94C819988153},,0,0.0,0.0,0,0.0,0.0,0.0,1,2543,1608858851127,100.0,0.0,Springville,Tulare,CACCCC,6107,FS,CASQF,,USFS,Federal,Mt. Diablo,,,32E,19.0,18S,SC03,FS,CASQF,US-CA,,,Heavy Logging Slash,Timber (Litter and Understory),,2020-CASQF-002543,Approved Decision,ics209,ics209,,,,Type 3 Incident,2020/09/02 04:25:40,{4C9E9F7D-2658-4D67-A2B3-D51BBFF29356},2020/12/25 01:14:11,2020/08/23 01:37:32
16,-119.2716,37.201,187255,,ICS209,379816.5778,,,1599270300730,379895.0,1.0,CASICC,,,,Minimal,Smoldering,Creeping,Smoldering,Unknown,,,NJ3F,,2020/09/05 01:33:00,Type 5 Incident,,0.0,100.0,0.0,0.0,P5,515.0,OSCC,2020/12/25 00:59:59,2020/12/18 00:59:59,2020/12/25 00:59:59,F,Type 5 IC,CREEK,"Big Creek, Huntington Lake, Shaver Lake, Mammoth Pool, San Joaquin River Canyon",WF,FI,37.19574,-119.2638,,,{33CBB9DC-6983-4F47-B821-9C9A6CAC381D},,0,0.0,0.0,0,1.0,1.0,0.0,1,1391,1608862484770,100.0,100.0,Big Creek,Fresno,CASICC,6019,FS,CASNF,,USFS,Federal,Mt. Diablo,,,25E,29.0,8S,SC02,FS,CASNF,US-CA,,,Timber (Grass and Understory),"Dormant Brush, Hardwood Slash",0.0,2020-CASNF-001391,Approved Decision,wildcad,ics209,,,,Type 3 Incident,2020/11/21 19:29:18,{0E4FD224-A071-4352-9320-3DA19571A657},2020/12/25 02:14:44,2020/09/05 01:45:00
19,-120.858778,38.457861,193807,,DEFAULT,,,,1604195876810,,0.1,CACICC,,,,,,,,Unknown,,,,,2020/11/01 00:22:14,,,,,,,,,ONCC,,,,,,SHENANDOAH,,WF,FI,38.457861,-120.858778,,,{30E0C4DE-D274-483A-A1BC-2C95BD78B4AF},,0,,,0,,,,1,32965,1609457520850,,,,Amador,CACICC,6005,,,,Private,Private,,,,,,,NC05,,CAAEU,US-CA,,,,,,2020-CAAEU-032965,No Decision,cfcad,cfcad,,,,,,{AA3C1430-2805-4137-A3A3-1171190DDE1F},2020/12/31 23:32:00,2020/11/01 01:57:56
22,-117.03222513,33.9092746260001,198299,,DEFAULT,1880.7,,,1607850229950,1933.0,0.1,CARRCC,,,,Minimal,Smoldering,,,Human,,,NR8B,,2020/12/13 09:00:55,Type 4 Incident,,0.0,100.0,0.0,0.0,,,OSCC,2020/12/15 00:45:00,2020/12/14 14:00:00,2020/12/15 00:45:00,F,Type 3 Team,SANDERSON,GIlman Springs Rd / Lake Rd near San Jacinto,WF,FI,33.889516,-117.07081399999998,,,{1FDE9A25-8AB5-4606-8F61-93EBFA5E7FF0},,0,1.0,0.0,0,0.0,0.0,0.0,1,160421,1609094577720,100.0,100.0,San Jacinto,Riverside,CARRCC,6065,CDF,CARRU,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,Brush,SH2,Short Grass (1 foot),,156.0,2020-CARRU-160421,No Decision,cfcad,INFORM_Inspector,,,,,,{86C33CD3-5B4C-40D7-9D3E-15FCED1F411F},2020/12/27 18:42:57,2020/12/13 09:03:49
23,-114.7297,32.70132,198476,,DEFAULT,,,,1608153664097,1.0,1.0,AZPDC,,,,,,,,Unknown,Cause and Origin Not Identified,,NR9K,,2020/12/16 20:07:59,,,,,,,,1522.0,SWCC,,,,,,Morelos,,WF,FI,32.701029999999996,-114.7292,,2020/12/16 21:33:59,{B05BF2BD-849F-4328-85F7-78EB405FF2AB},,0,1.0,0.0,0,0.0,1.0,,1,2426,1609435153330,,,,Yuma,AZPDC,4027,,,,Private,Private,,,,,,,SW03,BLM,AZCRD,US-AZ,Brush,SH7,,,,2020-AZCRD-002426,No Decision,wildcad,wildcad,,,,,,{7429AC1A-A396-4E55-9829-C7694742AB3B},2020/12/31 17:19:13,2020/12/16 21:21:04
