,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
14,-123.8752,43.671330000000104,143598,,DEFAULT,,,,1578597387990,0.1,0.1,ORRICC,,,,,,,,Natural,Lightning,,MZW7,,2020/01/09 19:12:59+00,,,,,,,,,NWCC,,,,,,Little MIll Creek 2019,,WF,FI,43.67133,-123.8752,,,{E3B1F084-18D7-4766-8096-8B13238DD445},,0,0.0,0.0,0,1.0,0.0,,1,000009,1612288421103,,,,Douglas,OREIC,41019,BLM,ORCBD,,BLM,Federal,,,,,,,NW03,BLM,ORCBD,US-OR,Timber,TL5,,,,2020-ORCBD-000009,No Decision,wildcad,INFORM_Inspector,2020/01/09 19:16:27+00,2020/01/09 19:16:49+00,0.0,,,{F0730DF7-0945-49EE-ADC0-2B998319299D},2021/02/02 17:53:41+00,2020/01/09 19:16:27+00
27,-93.9186976559999,47.3523372220001,155510,,DEFAULT,,,,1588014185700,0.1,0.2,MNMNCC,,,,,,,,Unknown,,,M2XC,,2020/04/24 21:55:00+00,,,,,,,P9,903.0,EACC,,,,,,Ball Club Slash,,WF,FI,47.34807,-93.78402,0.1,,{05630F4C-CA63-454D-A5D9-6D4291AE2FED},,0,1.0,1.0,0,0.0,0.0,,1,000046,1612201641633,,,,Itasca,MNMNCC,27061,BIA,MNMNA,,BIA,Federal,,,,,,,EA01,DNR,MNMNS,US-MN,,,,,,2020-MNMNS-000046,No Decision,wildcad,INFORM_Inspector,,,,,,{F6EAF784-D0B9-4665-91AA-C6142E95A2DE},2021/02/01 17:47:21+00,2020/04/27 19:03:05+00
28,-108.5708,39.11407,165132,,DEFAULT,,,,1590709906783,0.1,0.1,COGJC,,,,,,,,Unknown,Cause and Origin Not Identified,,M47A,,2020/05/28 22:44:00+00,,,,,,,PN,1502.0,RMCC,,,,,,26 Road Fire,,WF,FI,39.114129999999996,-108.5709,,,{E004F348-2E5A-410B-BFE7-74A24C30BDFE},,0,1.0,0.0,0,0.0,0.0,,1,000088,1612388480377,,,,Mesa,COGJC,8077,,,,Private,Private,,,,,,,RM26,C&L,COMEX,US-CO,,,,,,2020-COMEX-000088,No Decision,wildcad,INFORM_Inspector,,,,,,{9324B86E-405A-40D3-994C-D5C0F7E7E46D},2021/02/03 21:41:20+00,2020/05/28 23:51:46+00
29,-109.0734,45.70086,173822,,DEFAULT,,,,1594417430460,244.0,50.0,MTBDC,,,,Minimal,,,,Unknown,Lightning,,M9B8,,2020/07/10 21:27:59+00,Type 4 Incident,,0.0,100.0,0.0,0.0,,1502.0,NRCC,2020/07/11 21:30:00+00,2020/07/10 21:30:00+00,2020/07/11 21:30:00+00,F,Type 4 IC,LE Peterson,"10 miles NE of Columbus, MT",WF,FI,45.70086,-109.0734,244.0,,{958BBDB8-4ABA-49E0-AACD-9BBEAE2EF7CB},,0,1.0,0.0,0,0.0,0.0,0.0,1,200219,1611591483250,100.0,100.0,,Stillwater,MTBDC,30095,DNRC,MTSOS,,State,Other,,,,,,,NR14,C&L,MTLG32,US-MT,,,Timber (Grass and Understory),,52.0,2020-MTLG32-200219,No Decision,wildcad,wildcad,,,,,,{50D7066C-9E02-45B5-83CA-D4039464B61E},2021/01/25 16:18:03+00,2020/07/10 21:43:50+00
30,-122.6593,42.4916000000001,177322,,DEFAULT,,,,1595874975007,0.3,0.3,ORRVC,,,,,,,,Natural,Lightning,,NBU2,,2020/07/27 06:07:00+00,,,,,,,,,NWCC,,,,,,Obenchain,,WF,FI,42.4916,-122.6593,,2020/07/27 08:35:00+00,{2AF29B2F-2EA6-4AC0-B68A-C6E7C5B0FB05},,0,0.0,0.0,0,0.0,0.0,,1,000220,1612286221147,,,,Jackson,ORRVC,41029,BLM,ORMED,,BLM,Federal,,,,,,,NW04,BLM,ORMED,US-OR,Grass-Shrub,GS2,,,,2020-ORMED-000220,No Decision,wildcad,wildcad,,,,,,{82385A5D-3F83-41E5-84DD-D00D68589FA6},2021/02/02 17:17:01+00,2020/07/27 18:36:15+00
31,-91.84504,47.207870000000106,177858,,DEFAULT,,,,1596047460963,0.1,0.1,MNMNCC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/07/29 17:26:17+00,,,,,,,,,EACC,,,,,,Devine DNR,,WF,FI,47.20787,-91.84504,0.13,,{6E00628D-5A9B-4739-AD65-038DBB9D4256},,0,0.0,0.0,0,0.0,0.0,,1,000264,1612380352440,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,Timber,TL6,,,,2020-MNMNS-000264,No Decision,wildcad,INFORM_Inspector,,,,,,{1A6FBFB3-9D0D-4800-BD25-3C075A145764},2021/02/03 19:25:52+00,2020/07/29 18:31:00+00
32,-117.8433,34.286570000000005,180057,,DEFAULT,,,,1596923776660,0.5,0.1,CAANCC,,,,,,,,Unknown,Other Human Cause,Motor Vehicle,ND48,,2020/08/08 21:49:59+00,,,,,,,,,OSCC,,,,,,SMITH ,,WF,FI,34.286570000000005,-117.8433,,2020/08/08 21:49:59+00,{86689B87-CB26-482A-829D-4FA520142B29},1.0,0,0.0,0.0,0,0.0,0.0,,1,003195,1612207961680,,,,Los Angeles,CAANCC,6037,FS,CAANF,,USFS,Federal,,,,,,,SC09,FS,CAANF,US-CA,Grass,GR2,,,,2020-CAANF-003195,No Decision,wildcad,wildcad,,,,,,{7867F92E-61DE-4D56-BF88-257A4F6D0EE3},2021/02/01 19:32:41+00,2020/08/08 21:56:16+00
0,-123.267013597,39.804705036,5744,,DEFAULT,,,,1597723983320,,,,,,,,,,,,,,H71L,,2014/06/22 20:21:00+00,,,,,,,,,ONCC,,,,,,119 YUKI TRAILS,,WF,FI,,,,,{74FCB13A-D4C2-4FA0-9729-FB9C83500A71},,0,0.0,0.0,0,0.0,1.0,,1,000321,1612301227537,,,,Mendocino,,6045,,CACCA,,BIA,Federal,,,,,,,,,CARVA,US-CA,,,,,,2014-CARVA-000321,,wildcad,INFORM_Inspector,2014/07/11 16:21:30+00,2014/07/11 16:21:49+00,,,,{053A1508-5EDA-438E-9631-DEC348771227},2021/02/02 21:27:07+00,2020/08/18 04:13:03+00
33,-122.70222220000001,42.2005556,188258,,DEFAULT,5716.6344,,,1599594430343,150.0,,OR71C,,,,Minimal,Smoldering,Creeping,Backing,Human,Other Human Cause,,NKS4,,2020/09/08 18:35:00+00,Type 2 Incident,,0.0,100.0,0.0,0.0,,,NWCC,2020/10/14 00:59:59+00,2020/10/13 12:59:59+00,2020/10/14 00:59:59+00,F,Type 2 Team,Almeda Drive,North Ashland I5 MP 19,WF,FI,,,,,{F45088F4-91BE-46E1-9567-164F8ADDB5AF},,0,1.0,0.0,0,0.0,0.0,0.0,1,025921,1611756710503,100.0,100.0,Medford,Jackson,ORRVC,41029,BLM,ORMED,,Private,Private,,,,,,,NW04,DOF,OR711S,US-OR,Grass,GR5,Tall Grass (2.5 feet),Brush (2 feet),31.0,2020-OR711S-025921,No Decision,IROC,INFORM_Inspector,,,,,,{20D0DC30-C4A2-44C8-AAEB-B76B12ABD3F7},2021/01/27 14:11:50+00,2020/09/08 19:47:10+00
34,-92.65431,47.780559999999994,190881,,DEFAULT,,,,1601473388917,0.1,0.1,MNMNCC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/04/16 19:11:25+00,,,,,,,,,EACC,,,,,,Mile 86 DNR Assist,,WF,FI,47.78062,-92.6544,,,{7D45787D-E2F1-4DC0-8F85-A5541900B756},,0,1.0,1.0,0,1.0,1.0,,1,000027,1612202966667,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,,,,,,2020-MNMNS-000027,No Decision,wildcad,INFORM_Inspector,,,,,,{0BE9EE47-8E19-4325-95F9-F3FAAAB045A9},2021/02/01 18:09:26+00,2020/09/30 13:43:08+00
