,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
9,-116.4878,36.950833,158192,,DEFAULT,,,,1504827707647,0.1,0.1,NVLIC,,,,,,,,Undetermined,,,LC9B,,2017/09/06 21:56:59+00,,,,,,,,,GBCC,,,,,,PINYON PASS,,WF,FI,36.950833,-116.48783300000001,,,{483F1791-2E2B-44A9-AFDC-064A1E5D2EBE},,0,1.0,0.0,0,0.0,0.0,,1,170512,1613680850957,,,,Nye,NVLIC,32023,USAF,NVNAFQ,,,,,,,,,,GB22,BLM,NVSND,US-NV,,,,,,2017-NVSND-170512,,wildcad,wildcad,,,,,,{F5A4A679-F59E-4E09-B13C-2053C51ED9B1},2021/02/18 20:40:50+00,2017/09/07 23:41:47+00
2,-118.69219,34.049971,143310,,DEFAULT,,,,1578278436217,0.1,0.1,CALACC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/01/06 02:39:00+00,,,,,,,,,OSCC,,,,,,CANYON,,WF,FI,34.069179999999996,-118.70772,,,{0F0055FC-F1AE-46BA-A00C-EFDF6F5517CE},,0,,,0,,,,1,5426,1613593862997,,,,Los Angeles,CALACC,6037,C&L,CALAC,,Foreign,,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-005426,No Decision,lacocad,INFORM_Inspector,2020/01/06 02:40:36+00,2020/01/06 02:56:33+00,0.0,,,{B22BBF8C-ADA9-447B-9689-BFEF7476B9B4},2021/02/17 20:31:02+00,2020/01/06 02:40:36+00
4,-118.718104,34.0326440000001,143624,,DEFAULT,,,,1578613234693,0.1,0.1,CALACC,,,,,,,,Human,Other Human Cause,Spontaneous Combustion,,,2020/01/09 23:34:39+00,,,,,,,,,OSCC,,,,,,LAC-009848,,WF,FI,34.04326,-118.72405,,,{7EA200C0-8984-437E-B1C3-05D73E118F82},,0,,,0,,,,1,9848,1613602991247,,,,Los Angeles,CALACC,6037,,CACAS,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,Grass,,,,,2020-CALAC-009848,No Decision,lacocad,INFORM_Inspector,2020/01/09 23:40:34+00,2020/01/09 23:40:34+00,0.0,,,{75DF4ED4-EA41-4E74-A326-435FCB63D565},2021/02/17 23:03:11+00,2020/01/09 23:40:34+00
6,-118.8075,34.094167,150394,,DEFAULT,,,,1581015018730,0.1,,CALACC,,,,,,,,Human,Debris/Open Burning,Yard Debris,MZ6K,,2020/02/06 02:34:00+00,,,,,,,,,OSCC,,,,,,WOODPILE,,WF,FI,,,,,{A334770D-6DC4-4DE8-BA08-E5847CE787B3},,0,1.0,0.0,0,0.0,0.0,,1,125,1613605850153,,,,Los Angeles,CALACC,6037,,CACAS,,Private,Private,,,,,,,SC08,NPS,CASMP,US-CA,,,,,,2020-CASMP-000125,No Decision,firecode,INFORM_Inspector,,,,,,{7FCF86EC-8313-4CD8-8D23-4E6C47A18D1C},2021/02/17 23:50:50+00,2020/02/06 18:50:18+00
7,-122.4344,40.4896000000001,152671,,DEFAULT,,,,1584914077643,,0.1,CARICC,,,,,,,,Unknown,Investigated but Undetermined,,M1A0,,2020/03/22 21:54:30+00,,,,,,,,,ONCC,,,,,,CHINA,,WF,FI,40.4896,-122.4344,,,{2EDC60ED-294C-49B4-A194-381950594BF6},,0,,,0,,,,1,2825,1613688364563,,,,Shasta,CARICC,6089,BLM,CANOD,,,,,,,,,,NC05,,CASHU,US-CA,Grass-Shrub,GS3,,,,2020-CASHU-002825,No Decision,cfcad,INFORM_Inspector,,,,,,{AD25709C-9ADE-46FF-B44D-182F311CDABF},2021/02/18 22:46:04+00,2020/03/22 21:54:37+00
8,-117.279881,33.816564,153259,,DEFAULT,,,,1585807114183,,0.1,CARRCC,,,,,,,,Unknown,,,M1PE,,2020/04/02 05:58:29+00,,,,,,,,,OSCC,,,,,,ORANGE AV / OLD ELSINORE,,WF,FI,33.816564,-117.279881,,,{5D4C6FBE-CF85-483A-B521-E852D6234587},,0,,,0,,,,1,43078,1613657557907,,,,Riverside,CARRCC,6065,CDF,CARRU,,State,Other,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2020-CARRU-043078,No Decision,cfcad,wfdss,,,,,,{94BB7D3A-F0AF-4409-9C1A-9B9CC88995CB},2021/02/18 14:12:37+00,2020/04/02 05:58:34+00
11,-118.707695,34.0312750000001,192042,,DEFAULT,,,,1602374251077,5.2,0.1,CALACC,,,,,,,,Unknown,Cause and Origin Not Identified,,NN05,,2020/10/10 23:50:00+00,,,,,,,,,OSCC,,,,,,WAVE,,WF,FI,34.03454,-118.70581000000001,,,{A8E6EF68-9151-4447-8AA2-D4F0752D59EA},,0,0.0,0.0,0,0.0,0.0,,1,307499,1613595614863,,,,Los Angeles,CALACC,6037,,,,State,Other,,,,,,,SC08,C&L,CALAC,US-CA,Grass-Shrub,GS2,,,,2020-CALAC-307499,No Decision,lacocad,INFORM_Inspector,,,,,,{BC2D0510-7651-473D-B37C-1EAD4F4C7A61},2021/02/17 21:00:14+00,2020/10/10 23:57:31+00
12,-117.292809,33.7249880000001,198689,,DEFAULT,,,,1608581322893,,0.1,CARRCC,,,,,,,,Unknown,,,,,2020/12/21 20:08:36+00,,,,,,,,,OSCC,,,,,,HY 74  W/ MEADOWBROOK AV,,WF,FI,33.724988,-117.292809,,,{BB76E472-772C-4D47-B783-2D2891C61A53},,0,,,0,,,,1,165038,1613656856423,,,,Riverside,CARRCC,6065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2020-CARRU-165038,No Decision,cfcad,wfdss,,,,,,{CCB60E0E-2A17-4031-817F-C5A8F803E609},2021/02/18 14:00:56+00,2020/12/21 20:08:42+00
13,-123.768795,39.2716810000001,198698,,DEFAULT,,,,1608586501147,,0.1,CAMECC,,,,,,,,Unknown,,,,,2020/12/21 21:34:55+00,,,,,,,,,ONCC,,,,,,LITTLE RIVER AIRPORT RD,,WF,FI,39.271681,-123.768795,,,{432B9040-B207-4BEE-B7F8-0CBA48DC8A6B},,0,,,0,,,,1,15299,1613656794590,,,,Mendocino,CAMECC,6045,,,,Private,Private,,,,,,,NC02,,CAMEU,US-CA,,,,,,2020-CAMEU-015299,No Decision,cfcad,wfdss,,,,,,{66EE2DC0-3474-4DEC-ACF6-85B24A08A4FB},2021/02/18 13:59:54+00,2020/12/21 21:35:01+00
14,-116.90683500000002,33.9686380000001,198717,,DEFAULT,,,,1608598508417,,0.1,CARRCC,,,,,,,,Unknown,,,,,2020/12/22 00:55:02+00,,,,,,,,,OSCC,,,,,,GILMAN ST  BAN,,WF,FI,33.968638,-116.90683500000002,,,{BE52C2BF-7ED5-4FCA-9655-5C95472A04BE},,0,,,0,,,,1,165196,1613656689863,,,,Riverside,CARRCC,6065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2020-CARRU-165196,No Decision,cfcad,wfdss,,,,,,{C4285281-83FE-427A-AFED-997C37456BE0},2021/02/18 13:58:09+00,2020/12/22 00:55:08+00
15,-121.67383999999998,40.8815000000001,198813,,DEFAULT,,,,1608746766707,,0.1,CARICC,,,,,,,,Unknown,,,,,2020/12/23 18:06:01+00,,,,,,,,,ONCC,,,,,,JUNIPER AV / TIMBER DR,,WF,FI,40.8815,-121.67383999999998,,,{B1777549-48D7-4EC0-95E7-BFB6AB968B6B},,0,,,0,,,,1,13374,1613656536470,,,,Shasta,CARICC,6089,,,,Private,Private,,,,,,,NC06,,CASHU,US-CA,,,,,,2020-CASHU-013374,No Decision,cfcad,wfdss,,,,,,{5C85295A-92BB-40BD-8C59-84AE3239F5D1},2021/02/18 13:55:36+00,2020/12/23 18:06:06+00
