,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
0,-122.0989,45.6122700000001,76802,,DEFAULT,,,,1504621270270,209.0,25.0,WAPCC,,,,Moderate,Smoldering,Smoldering,Running,Undetermined,,,LB1E,,2017/09/05 10:12:59+00,Type 3 Incident,,70.0,100.0,,30.0,15,1502.0,NWCC,2017/09/13 02:00:00+00,2017/09/12 02:00:00+00,2017/09/13 02:00:00+00,F,Type 3 Team,ARCHER MOUNTAIN,ARCHER MOUNTAIN,WF,FI,45.61468,-122.0942,25.0,,{B403AA02-FB58-43B2-A3DD-C84943A342E7},,0,0.0,1.0,0,0.0,0.0,0.0,1,000196,1617638448977,100.0,100.0,North Bonneville,Skamania,WACCC,53059,FS,ORCGF,,USFS,Federal,Willamette,SW,NE,6E,32.0,2N,NW02,DNR,WAPCS,US-WA,,,Timber (Grass and Understory),Brush (2 feet),100.0,2017-WAPCS-000196,,wildcad,wildcad,2017/09/05 14:21:10+00,2017/10/09 19:51:52+00,,,,{3DEA718E-7AA0-4C5C-908F-3645D857B440},2021/04/05 16:00:48+00,2017/09/05 14:21:10+00
1,-118.304907,34.121382,96291,,DEFAULT,18.04,,,1531339176147,18.0,,CALACC,,,,,,,,Unknown,Investigated but Undetermined,,LZ2E,,2018/07/10 21:08:59+00,,,,,,,,,OSCC,,,,,,GRIFFITH PARK,,WF,FI,,,,,{7C1A0BF5-E052-4EAA-BF42-14F22FCF673E},,0,0.0,0.0,0,1.0,0.0,,1,000934,1618017893723,,,,Los Angeles,CALACC,6037,CDF,CALFD,,City,Other,,,,,,,SC08,CDF,CALFD,US-CA,Brush,SH7,,,,2018-CALFD-000934,No Decision,firecode,INFORM_Inspector,2018/07/11 19:59:36+00,2018/07/11 19:59:36+00,,,,{D9F90078-F535-4ACB-B4C4-D11D43E2C0F1},2021/04/10 01:24:53+00,2018/07/11 19:59:36+00
2,-119.6096,37.2986000000001,111942,,DEFAULT,,,,1550770978400,0.5,1.0,CASICC,,,,,,,,Unknown,,,,,2019/01/01 18:12:12+00,,,,,,,,,OSCC,,,,,,xx TRAINING INCIDENT xx,,WF,FI,37.461667,-119.598333,,,{B99DAA15-1A65-4D52-A3D6-D0CFC8AF4107},,0,0.0,0.0,0,0.0,0.0,,1,000001,1618063613053,,,,Madera,CAMMCC,6039,FS,CASNF,,USFS,Federal,,,,,,,SC04,FS,CASNF,US-CA,,,,,,2019-CASNF-000001,No Decision,wildcad,wildcad,2019/02/21 17:42:58+00,2019/10/02 15:07:23+00,,,,{7C1EA933-CCB4-441A-A835-3ACCFD2FA2B7},2021/04/10 14:06:53+00,2019/02/21 17:42:58+00
3,-119.0294,43.6127900000001,117498,,DEFAULT,,,,1557347044767,1.0,1.0,ORBIC,,,,,,,,Unknown,,,,,2019/05/08 20:23:34+00,,,,,,,,,NWCC,,,,,,Driveway RX,,RX,FI,43.61279,-119.0294,,,{893EE7CB-4A5C-41BA-B5F3-7E417BE32A1A},,0,0.0,0.0,0,0.0,0.0,,1,009015,1617908198087,,,,Harney,ORBIC,41025,BLM,ORBUD,,,,,,,,,,NW12,FS,ORMAF,US-OR,,,,,,2019-ORMAF-009015,No Decision,wildcad,wildcad,2019/05/08 20:24:04+00,2019/05/08 20:24:04+00,0.0,,,{86396028-CF1A-4F0F-B039-2456CF59E2E9},2021/04/08 18:56:38+00,2019/05/08 20:24:04+00
4,-119.7255,43.8072500000001,117504,,DEFAULT,,,,1557348536653,1.0,1.0,ORBIC,,,,,,,,Unknown,,,,,2019/05/08 20:48:26+00,,,,,,,,,NWCC,,,,,,George RX,,RX,FI,43.61652,-119.0162,,,{6FD76D63-CB81-4C43-83D0-D584A151EFFC},,0,0.0,0.0,0,0.0,0.0,,1,009016,1617908170923,,,,Harney,ORBIC,41025,BLM,ORMAF,,,,,,,,,,NW06,FS,ORMAF,US-OR,,,,,,2019-ORMAF-009016,No Decision,wildcad,wildcad,2019/05/08 20:48:56+00,2019/05/09 23:36:12+00,0.0,,,{A09703C8-EBF8-43E5-852C-E5E0A6AD3FE3},2021/04/08 18:56:10+00,2019/05/08 20:48:56+00
5,-112.8743,46.9013100000001,129120,,DEFAULT,,,,1565224386917,293.5,1.0,MTHDC,,,,,,,,Unknown,,,,,2019/05/14 13:58:55+00,,,,,,,,,NRCC,,,,,,Helmville Rx,,RX,FI,46.90131,-112.8743,,,{E216D141-5E33-4F61-9484-609369BC15D9},,0,0.0,0.0,0,0.0,0.0,,1,000024,1617374241557,,,,Powell,MTHDC,30077,,MTHNF,,,,,,,,,,NR07,FS,MTHLF,US-MT,,,,,,2019-MTHLF-000024,No Decision,wildcad,wildcad,2019/08/08 00:33:06+00,2019/12/19 18:19:54+00,0.0,,,{5A2074EF-8EC1-4F82-97DC-A294C8D70130},2021/04/02 14:37:21+00,2019/08/08 00:33:06+00
6,-119.0342,43.5870400000001,137335,,DEFAULT,,,,1569959364577,1.0,1.0,ORBIC,,,,,,,,Unknown,,,,,2019/10/01 19:47:22+00,,,,,,,,,NWCC,,,,,,FS PILE BURNING,,RX,FI,43.58704,-119.0342,,,{E738A437-D41B-4613-BDE7-997CC3B7CEDD},,0,0.0,0.0,0,0.0,0.0,,1,009132,1617908135687,,,,Harney,ORBIC,41025,BLM,ORBUD,,,,,,,,,,NW12,FS,ORMAF,US-OR,,,,,,2019-ORMAF-009132,No Decision,wildcad,wildcad,2019/10/01 19:49:24+00,2019/10/01 19:49:24+00,0.0,,,{2534F5F0-7708-4B42-81FE-D97852611235},2021/04/08 18:55:35+00,2019/10/01 19:49:24+00
7,-114.7537,48.2370100000001,137898,,DEFAULT,,,,1570459796690,1.0,1.0,MTKIC,,,,,,,,Unknown,,,,,2019/10/07 14:47:20+00,,,,,,,,,NRCC,,,,,,RX-Swamp Rat,,RX,FI,48.23701,-114.7537,,,{F5546ECF-C514-4013-AFEC-B674FE2BEC15},,0,0.0,0.0,0,0.0,0.0,,1,000724,1617984536320,,,,Flathead,MTKIC,30029,FS,MTFNF,,,,,,,,,,NR02,FS,MTFNF,US-MT,,,,,,2019-MTFNF-000724,No Decision,wildcad,wildcad,2019/10/07 14:49:56+00,2019/10/07 14:49:56+00,0.0,,,{E602522E-C724-4F2C-AF7A-8728BA65DF4B},2021/04/09 16:08:56+00,2019/10/07 14:49:56+00
8,-123.646,41.5172700000001,139257,,DEFAULT,,,,1571766241557,13.0,13.0,CANCIC,,,,,,,,Unknown,,,,,2019/10/22 17:43:36+00,,,,,,,,,ONCC,,,,,,OCFR Unit 13,,RX,FI,41.51727,-123.646,,,{66718B1C-5CA0-48D1-863B-17CD362AE082},,0,0.0,0.0,0,0.0,0.0,,1,000970,1617823720680,,,,Del Norte,CAFICC,6015,FS,CASRF,,,,,,,,,,NC04,FS,CASRF,US-CA,,,,,,2019-CASRF-000970,No Decision,wildcad,wildcad,2019/10/22 17:44:01+00,2019/10/22 19:24:21+00,0.0,,,{CBA9B751-7709-4BBA-95FD-C207723D124E},2021/04/07 19:28:40+00,2019/10/22 17:44:01+00
9,-92.7657599999999,35.9741100000001,150424,,DEFAULT,,,,1583239517980,319.0,,ARAOC,,,2021/04/01 17:39:13+00,,,,,Unknown,,,,,2020/03/03 12:43:40+00,,,,,,,,,SACC,,,,,,20 Sod Collier ,,RX,FI,35.97411,-92.76576,319.0,,{662BC8AE-A48C-4B31-8B9F-E75A3413A580},,0,0.0,0.0,0,0.0,0.0,,1,000290,1617298806733,,,,Searcy,ARAOC,5129,NPS,ARBUP,,,,,,,,,,SA17B,NPS,ARBUP,US-AR,,,,,,2020-ARBUP-000290,No Decision,wildcad,INFORM_Inspector,,,,,,{5B5FDBCC-22BE-4D0E-8B03-5A4892C798DB},2021/04/01 17:40:06+00,2020/03/03 12:45:17+00
