,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
1,-120.6896,46.76052,94453,,DEFAULT,,,,1530481613640,4583.0,10.0,WACWC,,,,Minimal,Wind Driven Runs,Spotting,,Unknown,,,LXY6,,2018/07/01 21:24:00,Type 3 Incident,,0.0,100.0,0.0,0.0,PN,1502.0,NWCC,2018/07/04 15:00:00,2018/07/04 00:00:00,2018/07/04 15:00:00,F,Type 3 Team,CONRAD,Naches Wenas and Longmire Roads,WF,FI,46.74582,-120.6684,200.0,,{6F140319-7C38-46F4-9F11-F891A5A66F63},,0,1.0,0.0,0,0.0,0.0,,1,000244,1607367167670,100.0,100.0,Naches,Yakima,WACWC,53077,DNR,WASES,,,,,,,,,,NW05,DNR,WASES,US-WA,,,Brush (2 feet),Short Grass (1 foot),14.0,2018-WASES-000244,No Decision,wildcad,wildcad,2018/07/01 21:46:53,2018/08/05 14:30:01,,,,{32D36C29-9183-473B-80F0-D9568A73FAC7},2020/12/07 18:52:47,2018/07/01 21:46:53
2,-122.7656,42.790890000000005,100062,,DEFAULT,,,,1532071502110,0.25,0.3,ORRVC,,,,,,,,Natural,,,L0ZW,,2018/07/16 02:03:00,,,,,,,,,NWCC,,,,,,Flat Creek #5,,WF,FI,42.790890000000005,-122.7656,,,{2B4B495B-4ED3-4415-B330-55825BB81622},,0,0.0,0.0,0,0.0,0.0,,1,000425,1607548827013,,,,Jackson,ORRVIC,41029,BLM,ORMED,,BLM,Federal,,,,,,,NW04,BLM,ORMED,US-OR,,,,,,2018-ORMED-000425,No Decision,wildcad,wildcad,2018/07/20 07:25:02,2018/08/05 22:32:29,,,,{CE1C320D-50F9-43F9-B725-77802D45AC35},2020/12/09 21:20:27,2018/07/20 07:25:02
3,-116.3553,45.26875,100678,,DEFAULT,4321.2319,,,1532373331903,8220.0,0.1,IDGVC,,,,Minimal,Creeping,Smoldering,Isolated Torching,Human,,,L1A1,,2018/07/23 19:02:00,Type 4 Incident,,0.0,100.0,0.0,0.0,P1,117.0,NRCC,2018/10/10 22:15:00,2018/10/10 21:59:59,2018/10/10 22:15:00,F,Type 4 IC,Rattlesnake Creek,"15 Miles SW of Riggins, ID",WF,FI,45.80856,-115.4741,20.0,,{66F00086-2C65-45DB-AA1E-BCA6E47B45E9},,0,1.0,0.0,0,0.0,0.0,,1,000362,1607454114770,100.0,100.0,Riggins,Idaho,IDGVC,16049,FS,IDNCF,,,,,,,,,,NR06,FS,IDNCF,US-ID,,,Timber (Litter and Understory),Closed Timber Litter,0.0,2018-IDNCF-000362,Approved Decision,wildcad,wildcad,2018/07/23 19:15:31,2018/11/27 17:41:56,,,,{3B09ABD9-E807-478A-9A73-13C4F03FECD6},2020/12/08 19:01:54,2018/07/23 19:15:31
0,-118.419014353,48.150606075,5224,,DEFAULT,,,,1584546575660,,,,,,,,,,,,,,H9GS,,2014/07/25 16:34:59,,,,,,,,,NWCC,,,,,,WILMONT,,WF,FI,,,,,{3EE720ED-75DC-45BE-A509-202F681DC1E6},,0,1.0,0.0,0,0.0,0.0,,1,000132,1607467426817,,,,Ferry,,53019,,WACOA,,BIA,Federal,,,,,,,,,WACOA,US-WA,,,,,,2014-WACOA-000132,,firecode,IROC,2014/07/25 10:36:12,2014/07/25 10:36:33,,,,{3F133337-D4A3-4515-8597-FA9F2A3DB89A},2020/12/08 22:43:46,2020/03/18 15:49:35
33,-88.115133,36.92905,153377,,DEFAULT,,,,1586026084090,0.5,0.5,KYKIC,,,,,,,,Unknown,,,M1SV,,2020/04/04 18:27:59,,,,,,,P8,860.0,SACC,,,,,,Pisgah,,WF,FI,36.92905,-88.115133,,,{60FE97BC-8248-4F28-934B-AA2742894B7B},,0,0.0,0.0,0,0.0,0.0,,1,200072,1607376608477,,,,Lyon,KYKIC,21143,FS,KYLBF,,USFS,Federal,,,,,,,SA26,FS,KYLBF,US-KY,,,,,,2020-KYLBF-200072,No Decision,wildcad,wildcad,,,,,,{D2AC90E4-D3B6-4F05-9034-37B8B13C301B},2020/12/07 21:30:08,2020/04/04 18:48:04
34,-121.083294,39.208918,157270,,DEFAULT,,,,1589138033450,,0.1,CAGVCC,,,,,,,,Unknown,,,M3WQ,,2020/05/10 19:04:46,,,,,,,,,ONCC,,,,,,BRIGHTON,,WF,FI,39.208918,-121.083294,,,{EF56B28B-2585-4952-9CD4-B1C8E99830FF},,0,,,0,,,,1,010201,1607390036980,,,,Nevada,CAGVCC,6057,,CANEU,,,,,,,,,,NC07,,CANEU,US-CA,,,,,,2020-CANEU-010201,No Decision,cfcad,cfcad,,,,,,{8FE61B68-32FC-4D3B-9EDD-7E0981942B0C},2020/12/08 01:13:56,2020/05/10 19:13:53
35,-111.5345,46.55177,171809,,DEFAULT,,,,1593832810690,400.0,10.0,MTHDC,,,,Moderate,Wind Driven Runs,,,Unknown,Cause and Origin Not Identified,,,,2020/07/04 00:57:14,Type 4 Incident,,0.0,100.0,0.0,0.0,,115.0,NRCC,2020/07/06 19:30:00,2020/07/04 00:56:59,2020/07/06 19:30:00,F,Type 4 IC,Goose Bay Lane MA,"Goose Bay, Canyon Ferry Lake",WF,FI,46.55177,-111.5345,,,{DDF9DF87-802E-4EAB-8211-7F888FEFDE88},,0,0.0,0.0,0,0.0,0.0,0.0,1,000084,1606937905540,100.0,100.0,,Broadwater,MTHDC,30007,,,,Private,Private,,,,,,,NR11,FS,MTHLF,US-MT,Grass,GR2,Short Grass (1 foot),,,2020-MTHLF-000084,No Decision,wildcad,wildcad,,,,,,{F9C74295-7C2E-4555-9B64-54715C9A4C99},2020/12/02 19:38:25,2020/07/04 03:20:10
36,-121.305677,39.079923,173288,,DEFAULT,,,,1594156522033,,0.1,CAGVCC,,,,,,,,Unknown,,,,,2020/07/07 21:15:18,,,,,,,,,ONCC,,,,,,WICHITA,,WF,FI,39.079923,-121.305677,,,{3B3489A4-FD87-442F-9F3E-6CDC54589A28},,0,,,0,,,,1,015066,1607390865710,,,,Yuba,CAGVCC,6115,,,,Private,Private,,,,,,,NC05,,CANEU,US-CA,,,,,,2020-CANEU-015066,No Decision,cfcad,cfcad,,,,,,{1A22CA31-0A3D-4E19-9CD1-D614F9677BAB},2020/12/08 01:27:45,2020/07/07 21:15:22
37,-109.17200000000001,38.37494,180538,,DEFAULT,,,,1597094266707,0.1,0.1,UTMFC,,,,,,,,Natural,Lightning,"Other, Known",NEH0,,2020/08/10 02:48:59,,,,,,,,,GBCC,,,,,, South Fork,,WF,FI,38.3749,-109.1704,,,{C5A13E01-A101-4116-91A5-6F1DE4B6A60B},0.0,0,1.0,0.0,0,1.0,1.0,,1,000246,1607365629247,,,,San Juan,UTMFC,49037,FS,UTMLF,,USFS,Federal,,,,,,,GB32,FS,UTMLF,US-UT,,,,,,2020-UTMLF-000246,No Decision,wildcad,INFORM_Inspector,,,,,,{B3B54E68-082C-4EB4-AB3B-7AB1A0EB2EA8},2020/12/07 18:27:09,2020/08/10 21:17:46
38,-105.8792,40.6087,181122,,ICS209,208725.652,,,1597353433487,208913.0,0.1,COFTC,,,,Minimal,Smoldering,Backing,Isolated Torching,Unknown,,,NE4T,,2020/08/13 19:47:59,Type 2 Incident,,0.0,100.0,0.0,0.0,P2,210.0,RMCC,2020/12/05 17:00:00,2020/12/05 00:59:59,2020/12/05 17:00:00,F,Type 2 Team,Cameron Peak,"15 miles SW of Redfeather Lakes, CO",WF,FI,40.47683,-105.8225,,,{53741A13-D269-4CD5-AF91-02E094B944DA},,0,0.0,0.0,0,0.0,0.0,0.0,1,000636,1607189277040,100.0,100.0,,Larimer,COFTC,8069,FS,COARF,,USFS,Federal,,,,,,,RM22,FS,COARF,US-CO,,,Timber (Litter and Understory),Closed Timber Litter,156.0,2020-COARF-000636,Approved Decision,wildcad,ics209,,,,Type 2 Incident,2020/11/19 02:02:25,{843612DD-5873-4EB4-A875-60EE29E35C43},2020/12/05 17:27:57,2020/08/13 21:17:13
