,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
1,-119.477,37.42328,111942,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1550770978400,0.5,1.0,CASICC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2019/01/01 18:12:12+00,,1970/01/01 00:00:00+00,,,,,,,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,xx TRAINING INCIDENT xx,,WF,FI,37.461667,-119.59833300000001,,1970/01/01 00:00:00+00,b99daa15-1a65-4d52-a3d6-d0cfc8af4107,,0,0.0,0.0,0,0.0,0.0,,1,000001,1610642036643,,,,Madera,CASICC,6039,FS,CASNF,,USFS,Federal,,,,,,,SC02,FS,CASNF,US-CA,,,,,,2019-CASNF-000001,No Decision,wildcad,wildcad,2019/02/21 17:42:58.400+00,2019/10/02 15:07:23.793+00,,,1970/01/01 00:00:00+00,7c1ea933-ccb4-441a-a835-3accfd2fa2b7,2021/01/14 16:33:56.643+00,2019/02/21 17:42:58.400+00
63,-91.241666667,37.091666667,146908,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1580844450257,20.0,,MOMOC,,,1970/01/01 00:00:00+00,,,,,Human,Debris/Open Burning,,MZ56,,2020/02/04 19:25:00+00,,1970/01/01 00:00:00+00,,,,,,,EACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,NN SHANNON COUNTY,,WF,FI,,,,1970/01/01 00:00:00+00,30af5a55-52d9-4032-aed9-3b904c7b7038,,0,0.0,0.0,0,0.0,0.0,,1,000001,1610553621560,,,,Shannon,MOMOC,29203,DOC,MOMOS,,Private,Private,,,,,,,EA13,NPS,MOOZP,US-MO,,,,,,2020-MOOZP-000001,No Decision,firecode,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,e84ffae1-9a1b-4cbc-b3ab-6f869e2feae0,2021/01/13 16:00:21.560+00,2020/02/04 19:27:30.257+00
62,-89.52722220000001,30.699166700000003,146822,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1583191172437,2135.0,,MSMIC,,,1970/01/01 00:00:00+00,Extreme,Creeping,,,Human,,,,,2020/02/29 04:30:00+00,Type 5 Incident,1970/01/01 00:00:00+00,25.0,75.0,0.0,0.0,,,SACC,2020/03/02 23:00:00+00,2020/02/29 04:45:00+00,2020/03/02 23:00:00+00,F,Type 5 IC,Two Hollows,Two Hollows Road off Bouie Rd,WF,FI,,,,1970/01/01 00:00:00+00,f9d80c3e-e479-45a6-abaa-37d906360e8e,,0,,,0,,,,1,007063,1609872554450,100.0,100.0,,Pearl River,MSMIC,28109,FC,MSMSS,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Timber (Litter and Understory),Timber (Grass and Understory),18.0,2020-MSMSS-007063,No Decision,ics209,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,78156df6-1941-4b0c-af6a-23e2bafbef8a,2021/01/05 18:49:14.450+00,2020/03/02 23:19:32.437+00
76,-120.42399999999999,46.94878,152461,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1584558442003,10.0,10.0,WACWC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2020/03/18 18:57:01+00,,1970/01/01 00:00:00+00,,,,,,,NWCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,DENMARK,,WF,FI,46.94878,-120.42399999999999,10.0,1970/01/01 00:00:00+00,94589f48-1c1b-4e1f-8046-f8b5945884bb,,0,1.0,0.0,0,0.0,0.0,,1,000033,1610143751877,,,,Kittitas,WACWC,53037,,,,,,,,,,,,NW05,C&L,WAKTTN,US-WA,,,,,,2020-WAKTTN-000033,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,dec77527-3621-4ca5-bdb7-4c776167ec04,2021/01/08 22:09:11.877+00,2020/03/18 19:07:22.003+00
77,-111.603,46.30789,155911,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1588277497597,0.1,0.1,MTHDC,,,1970/01/01 00:00:00+00,,,,,Unknown,Equipment,Motor Vehicle,M23V,,2020/04/30 17:15:00+00,,1970/01/01 00:00:00+00,,,,,,,NRCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Limestone Hills Truck,,WF,FI,46.30789,-111.603,,2020/04/30 17:06:00+00,8df6b885-2bce-4907-9292-d3d6ec2cc08f,0.0,0,1.0,1.0,0,1.0,0.0,,1,000025,1610484426823,,,,Broadwater,MTHDC,30007,,MTANG,,BLM,Federal,,,,,,,NR11,FS,MTHLF,US-MT,Brush,SH6,,,,2020-MTHLF-000025,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,1067ba4b-8520-400a-b60c-727ce6ff444f,2021/01/12 20:47:06.823+00,2020/04/30 20:11:37.597+00
78,-87.07472220000001,30.5577778,156576,,DEFAULT,2248.7162,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1588709706170,2215.0,,FLFIC,,,1970/01/01 00:00:00+00,Minimal,Creeping,Smoldering,Backing,Human,,,M3QM,,2020/05/04 18:16:00+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SACC,2020/05/22 20:00:00+00,2020/05/22 18:00:00+00,2020/05/22 20:00:00+00,F,Type 4 IC,5 MILE SWAMP,Delmonte off Avalon Blvd,WF,FI,,,,1970/01/01 00:00:00+00,a1723cf9-1556-4d1b-b4ac-1f3920e23785,,0,,,0,,,0.0,1,010332,1609872413697,100.0,100.0,Milton,Santa Rosa,FLFIC,12113,,,,Private,Private,Tallahassee,,,28.0,24.0,1N,SA44,DVF,FLFLS,US-FL,,,Southern Rough,Brush (2 feet),3.0,2020-FLFLS-010332,No Decision,ics209,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,4bb3733d-10ce-4f8e-9509-54d5af54ded4,2021/01/05 18:46:53.697+00,2020/05/05 20:15:06.170+00
79,-117.123630565,34.1129290060001,168283,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1592180357620,36.1,0.1,CABDCC,,,1970/01/01 00:00:00+00,,,,,Human,Firearms/Weapons,,M6SY,,2020/06/14 23:53:24+00,,1970/01/01 00:00:00+00,,,,,,,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,GREEN,,WF,FI,34.109976,-117.151673,,1970/01/01 00:00:00+00,db4286d5-cd1f-494c-bbb1-3e37ae29150b,,0,1.0,0.0,0,0.0,0.0,,1,008004,1610137993407,,,,San Bernardino,CASBCC,6071,FS,CABDF,,USFS,Federal,,,,,,,SC08,CDF,CABDU,US-CA,Grass,GR2,,,,2020-CABDU-008004,No Decision,cfcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,7255974f-df71-4e6f-9961-9ee34b6a43dc,2021/01/08 20:33:13.407+00,2020/06/15 00:19:17.620+00
80,-108.3646,38.96183,172146,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1593915765890,0.1,0.1,COGJC,,,1970/01/01 00:00:00+00,,,,,Unknown,Equipment,Motor Vehicle,M8RM,,2020/07/02 20:26:00+00,,1970/01/01 00:00:00+00,,,,,PD,1502.0,RMCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,7270 Road,,WF,FI,38.96183,-108.3646,0.1,2020/07/02 20:30:00+00,86cc10bd-5dcd-4c1c-a133-e4ad8ab4e56f,1.0,0,1.0,0.0,0,0.0,0.0,,1,000197,1610647151073,,,,Mesa,COGJC,8077,BLM,COGRD,,BLM,Federal,,,,,,,RM26,BLM,COGRD,US-CO,Grass-Shrub,GS2,,,,2020-COGRD-000197,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,fe5c435e-55e2-4b8c-8871-8bc883aef10b,2021/01/14 17:59:11.073+00,2020/07/05 02:22:45.890+00
81,-118.652,34.043409999999994,174488,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1594678845707,,0.1,CALACC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,M9SL,,2020/07/13 22:14:54+00,,1970/01/01 00:00:00+00,,,,,,,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,MESA,,WF,FI,34.043409999999994,-118.652,,1970/01/01 00:00:00+00,4dfa8df1-bae2-4e47-a1f9-bc8d9ec5dbd3,,0,0.0,0.0,0,0.0,0.0,,1,207264,1610651432120,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-207264,No Decision,lacocad,firecode,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,10e74c4b-6fdf-4e78-8c5d-16304aeb9da5,2021/01/14 19:10:32.120+00,2020/07/13 22:20:45.707+00
82,-118.62383999999999,34.03974,175087,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1594929406207,,0.1,CALACC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,M9YP,,2020/07/16 19:50:49+00,,1970/01/01 00:00:00+00,,,,,,,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,ROCK,,WF,FI,34.03974,-118.62383999999999,,1970/01/01 00:00:00+00,cfcca7f3-a923-49f2-bc3e-bdbe1293a8b2,,0,0.0,0.0,0,0.0,0.0,,1,210461,1610651398900,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-210461,No Decision,lacocad,firecode,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,97cd350e-6b53-4b12-95c9-31839e2a77f6,2021/01/14 19:09:58.900+00,2020/07/16 19:56:46.207+00
83,-107.0754,46.13577,179297,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596652411317,70.0,70.0,MTBDC,,,1970/01/01 00:00:00+00,,,,,Unknown,Lightning,,NDH9,,2020/08/04 20:40:00+00,,1970/01/01 00:00:00+00,,,,,,,NRCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Bear Ridge,,WF,FI,45.90798,-107.0436,,1970/01/01 00:00:00+00,8d5cf586-3c53-46bb-a427-9387d74afc18,,0,0.0,0.0,0,0.0,0.0,,1,200361,1610648696120,,,,Treasure,MTBDC,30103,,,,Private,Private,,,,,,,NR14,C&L,MTLG33,US-MT,,,,,,2020-MTLG33-200361,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,788c35b8-9ff0-4ea1-a867-be2cfddb72a8,2021/01/14 18:24:56.120+00,2020/08/05 18:33:31.317+00
