,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
5,-91.241666667,37.091666667,146908,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1580844450257,20.0,,MOMOC,,,1970/01/01 00:00:00+00,,,,,Human,Debris/Open Burning,,MZ56,,2020/02/04 19:25:00+00,,1970/01/01 00:00:00+00,,,,,,,EACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,NN SHANNON COUNTY,,WF,FI,,,,1970/01/01 00:00:00+00,30af5a55-52d9-4032-aed9-3b904c7b7038,,0,0.0,0.0,0,0.0,0.0,,1,000001,1610553621560,,,,Shannon,MOMOC,29203,DOC,MOMOS,,Private,Private,,,,,,,EA13,NPS,MOOZP,US-MO,,,,,,2020-MOOZP-000001,No Decision,firecode,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,e84ffae1-9a1b-4cbc-b3ab-6f869e2feae0,2021/01/13 16:00:21.560+00,2020/02/04 19:27:30.257+00
8,-92.27197,47.525859999999994,156466,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1588627755237,10.0,10.0,MNMNCC,,,2021/01/15 16:07:34+00,,,,,Unknown,Investigated but Undetermined,,M3QP,,2020/05/04 18:35:00+00,,1970/01/01 00:00:00+00,,,,,P9,,EACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Nobel DNR Assist,,WF,FI,47.525859999999994,-92.27197,10.0,1970/01/01 00:00:00+00,afc01de1-0a23-4c4a-b670-1af0ea63df75,,0,1.0,1.0,0,0.0,0.0,,1,000069,1610746090817,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,FS,MNSUF,US-MN,,,,,,2020-MNSUF-000069,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,e8559ed5-d5a5-4ac2-bf81-6f94f531040e,2021/01/15 21:28:10.817+00,2020/05/04 21:29:15.237+00
9,-107.0754,46.13577,179297,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596652411317,70.0,70.0,MTBDC,,,1970/01/01 00:00:00+00,,,,,Unknown,Lightning,,NDH9,,2020/08/04 20:40:00+00,,1970/01/01 00:00:00+00,,,,,,,NRCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Bear Ridge,,WF,FI,45.90798,-107.0436,,1970/01/01 00:00:00+00,8d5cf586-3c53-46bb-a427-9387d74afc18,,0,0.0,0.0,0,0.0,0.0,,1,200361,1610648696120,,,,Treasure,MTBDC,30103,,,,Private,Private,,,,,,,NR14,C&L,MTLG33,US-MT,,,,,,2020-MTLG33-200361,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,788c35b8-9ff0-4ea1-a867-be2cfddb72a8,2021/01/14 18:24:56.120+00,2020/08/05 18:33:31.317+00
10,-112.1639,34.34401,180259,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596999028937,0.1,0.1,AZPDC,,,1970/01/01 00:00:00+00,,,,,Human,Other Human Cause,,ND7N,,2020/08/09 18:28:00+00,,1970/01/01 00:00:00+00,,,,,PD,1502.0,SWCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Hackberry Assist,,WF,FI,34.45406,-112.1353,,1970/01/01 00:00:00+00,ddbaacd9-2a20-49e6-abe9-7c97936a7ebc,,0,1.0,1.0,0,1.0,1.0,,1,001562,1611166573503,,,,Yavapai,AZPDC,4025,,,,Private,Private,,,,,,,SW02,BLM,AZPHD,US-AZ,,,,,,2020-AZPHD-001562,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,1e345acb-38d9-4f2c-be17-3133af15557a,2021/01/20 18:16:13.503+00,2020/08/09 18:50:28.937+00
11,-120.616845,40.470287,182065,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1597683077730,,0.1,CASIFC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2020/08/17 16:51:16+00,,1970/01/01 00:00:00+00,,,,,,,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1-2 LITTLE,,WF,FI,40.470287,-120.616845,,1970/01/01 00:00:00+00,d94419d6-aa74-46d5-b62c-03e9fb25f6fe,,0,,,0,,,,1,004644,1611191613477,,,,Lassen,CASIFC,6035,BLM,CANOD,,BLM,Federal,,,,,,,NC07,,CALMU,US-CA,,,,,,2020-CALMU-004644,No Decision,cfcad,cfcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,48f7e78d-7286-4917-afc5-7fc12de4f46e,2021/01/21 01:13:33.477+00,2020/08/17 16:51:17.730+00
12,-122.2151,46.06861,188728,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1599693769203,612.0,1.0,WAPCC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,NL4F,,2020/09/08 15:02:00+00,,1970/01/01 00:00:00+00,,,,,P6,1502.0,NWCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,BIG HOLLOW,,WF,FI,45.94763,-121.9743,,1970/01/01 00:00:00+00,b609629c-fabf-43ef-a986-9e9e96c6fd0c,,0,1.0,1.0,0,0.0,0.0,,1,000242,1611183259493,,,,Skamania,WACCC,53059,FS,WAGPF,,USFS,Federal,,,,,,,NW02,DNR,WAPCS,US-WA,,,,,,2020-WAPCS-000242,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,a976ec4a-d8ad-421c-aebc-67c9fab8a686,2021/01/20 22:54:19.493+00,2020/09/09 23:22:49.203+00
20,-116.52814492700001,32.5986132190001,200058,,DEFAULT,18.64,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610572493703,18.6,0.1,CAMVIC,,,1970/01/01 00:00:00+00,,,,,Human,Debris/Open Burning,,NS5B,,2021/01/13 21:13:15+00,,1970/01/01 00:00:00+00,,,,,PN,1522.0,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,BORDER 3,,WF,FI,32.594381,-116.527763,,1970/01/01 00:00:00+00,b36106d6-22fd-4ab4-9603-c045ec5fad62,,0,1.0,1.0,0,1.0,1.0,,1,000960,1610670779080,,,,San Diego,CAMVIC,6073,,,,Private,Private,,,,,,,SC11,CDF,CAMVU,US-CA,Grass-Shrub,GS2,,,,2021-CAMVU-000960,No Decision,cfcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,4be908c2-05c8-4c31-bdf5-0b1608361d43,2021/01/15 00:32:59.080+00,2021/01/13 21:14:53.703+00
21,-108.2545,46.54361,200087,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610631528313,1256.0,1000.0,MTBDC,,,1970/01/01 00:00:00+00,Minimal,,,,Human,Other Human Cause,,NS5N,,2021/01/13 21:30:00+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,NRCC,2021/01/15 22:45:00+00,2021/01/15 13:00:00+00,2021/01/15 22:45:00+00,U,Type 4 IC,North Delphia,"8 miles North of Delphia, MT",WF,FI,46.54361,-108.2545,,2021/01/13 21:31:00+00,7779c745-b2e8-4c96-9216-31e93207f3a5,,0,1.0,0.0,0,0.0,0.0,0.0,1,210017,1610751373617,95.0,100.0,Delphia,Musselshell,MTBDC,30065,,,,Private,Private,,,,,,,NR13,C&L,MTLG23,US-MT,Grass,GR2,Timber (Grass and Understory),,22.0,2021-MTLG23-210017,No Decision,wildcad,ics209,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,c591431b-3229-40a7-9fe2-76f5908a373f,2021/01/15 22:56:13.617+00,2021/01/14 13:38:48.313+00
24,-107.67299999999999,47.47077,200108,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610643573847,378.0,150.0,MTMCC,,,1970/01/01 00:00:00+00,Minimal,Smoldering,,,Human,,,NS5U,,2021/01/13 21:13:00+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,PN,1522.0,NRCC,2021/01/15 20:00:00+00,2021/01/15 16:00:00+00,2021/01/15 20:00:00+00,F,Type 4 IC,Cap Rock,"34 miles NW of Jordan, MT",WF,FI,47.471270000000004,-107.6635,,1970/01/01 00:00:00+00,b895814c-b889-4d59-9e60-5f12d479f03b,,0,1.0,0.0,0,0.0,0.0,0.0,1,000003,1610752049273,100.0,100.0,,Garfield,MTMCC,30033,,,,Private,Private,,,,,,,NR13,C&L,MTLG50,US-MT,,,Short Grass (1 foot),Timber (Grass and Understory),12.0,2021-MTLG50-000003,No Decision,wildcad,ics209,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,b1870f42-69da-473d-8b69-7abbb219a1ee,2021/01/15 23:07:29.273+00,2021/01/14 16:59:33.847+00
26,-100.4836,44.50723,200119,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610649884897,734.0,1.0,SDGPC,,,1970/01/01 00:00:00+00,Active,,,,Unknown,,,NS5Y,,2021/01/14 18:10:00+00,Type 3 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,PN,1522.0,RMCC,2021/01/16 21:30:00+00,2021/01/14 17:45:00+00,2021/01/16 21:30:00+00,F,Type 3 Team,Pivot CA,North of Pierre and West of HWY 1804 on 199th St.,WF,FI,44.50723,-100.4836,,1970/01/01 00:00:00+00,66cfd964-f8fa-4ab0-b516-dd944d6e984f,,0,1.0,0.0,0,0.0,0.0,0.0,1,210036,1611088386710,100.0,100.0,Pierre,Hughes,SDGPC,46065,,,,Private,Private,,,,,,,RM53,DWF,SDSDS,US-SD,,,Tall Grass (2.5 feet),Brush (2 feet),,2021-SDSDS-210036,No Decision,wildcad,ics209,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,dacd1c6c-ac76-48e3-8d17-cc1afe4708e2,2021/01/19 20:33:06.710+00,2021/01/14 18:44:44.897+00
27,-86.50916670000001,32.137222200000004,200121,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610650591007,155.0,,ALAIC,,,1970/01/01 00:00:00+00,Minimal,,,,Human,,,,,2020/12/27 19:46:00+00,Type 3 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SACC,2020/12/27 22:45:00+00,2020/12/27 19:47:00+00,2020/12/27 22:45:00+00,F,Type 3 Team,AL HWY 97/CO RD 37,AL HWY 97/CO RD 37,WF,FI,,,,1970/01/01 00:00:00+00,ed517c95-b603-448c-8c59-c7f4bef542e1,,0,,,0,,,0.0,1,20201227-5,1610650602903,100.0,100.0,LETOHATCHEE,Lowndes,ALAIC,1085,,,,Private,Private,,,,,,,SA39,FC,ALALS,US-AL,,,Short Grass (1 foot),,,2020-ALALS-20201227-5,No Decision,ics209,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,23e89303-8994-474f-9f14-3414504ff504,2021/01/14 18:56:42.903+00,2021/01/14 18:56:31.007+00
30,-96.4575,34.37216,200145,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610657289020,20.0,0.1,ARAOC,,,1970/01/01 00:00:00+00,,,,,Human,,,NS53,,2021/01/14 17:34:00+00,,1970/01/01 00:00:00+00,,,,,PA,1522.0,SACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,TAYLOR,,WF,FI,34.37216,-96.4575,20.0,1970/01/01 00:00:00+00,3ec3011c-e635-4328-9aba-ca59fc9bf809,,0,1.0,0.0,0,0.0,0.0,,1,000054,1610657349647,,,,Johnston,ARAOC,40069,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2021-OKCHA-000054,No Decision,wildcad,firecode,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,cdfe8bc0-74c5-48a9-8982-8553e0032121,2021/01/14 20:49:09.647+00,2021/01/14 20:48:09.020+00
32,-105.26799999999999,47.341666700000005,200180,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610669163727,3202.0,,MTMCC,,,1970/01/01 00:00:00+00,Active,Running,Spotting,,Human,,,,,2021/01/14 00:55:00+00,Type 5 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,NRCC,2021/01/14 22:00:00+00,2021/01/14 01:00:00+00,2021/01/14 22:00:00+00,F,Type 5 IC,Great Divide,"13 miles SE of Circle, MT",WF,FI,,,,1970/01/01 00:00:00+00,d8ab1f27-c152-4144-b7ae-b9e656614b5f,,0,,,0,,,0.0,1,000004,1610669175833,100.0,100.0,,Dawson,MTMCC,30021,,,,Private,Private,,,,,,,NR15,C&L,MTLG16,US-MT,,,Short Grass (1 foot),,,2021-MTLG16-000004,No Decision,ics209,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,e128847d-f577-466b-bf29-d074a619e2bf,2021/01/15 00:06:15.833+00,2021/01/15 00:06:03.727+00
33,-118.83833329999999,34.2291667,200185,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610672516730,,,CAVNCC,,,1970/01/01 00:00:00+00,,,,,,,,NS8H,,2021/01/15 00:58:00+00,,1970/01/01 00:00:00+00,,,,,,,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,ERBES,,WF,FI,,,,1970/01/01 00:00:00+00,3596cf8c-a5a4-44fb-90f2-75f7639717c1,,0,1.0,,0,,,,1,004124,1611024226747,,,,Ventura,CAVNCC,6111,,,,Private,Private,,,,,,,SC08,C&L,CAVNC,US-CA,,,,,,2021-CAVNC-004124,No Decision,IROC,IROC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,47e7594e-a0ad-461b-a072-9cea699d8d1c,2021/01/19 02:43:46.747+00,2021/01/15 01:01:56.730+00
34,-116.670243,33.704361999999996,200202,,DEFAULT,674.7109,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610702309000,715.0,0.1,CARRCC,,,1970/01/01 00:00:00+00,Minimal,Creeping,Smoldering,Backing,Unknown,,,NS64,,2021/01/15 09:18:17+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,OSCC,2021/01/21 00:00:00+00,2021/01/20 01:00:00+00,2021/01/21 00:00:00+00,U,Type 3 IC,BONITA,Mountain Center Community,WF,FI,33.704361999999996,-116.670243,,1970/01/01 00:00:00+00,ff90cd09-752e-4f94-8be4-2ccffea97795,,0,1.0,0.0,0,1.0,0.0,0.0,1,007737,1611190604540,60.0,100.0,Mountain Center,Riverside,CARRCC,6065,,,,Private,Private,,,,,,,SC11,CDF,CARRU,US-CA,,,Chaparral (6 feet),Brush (2 feet),235.0,2021-CARRU-007737,Approved Decision,cfcad,ics209,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,Type 3 Incident,2021/01/16 00:15:54+00,d90dbf20-405c-48c0-bdb6-3b9286333291,2021/01/21 00:56:44.540+00,2021/01/15 09:18:29+00
35,-96.49678,35.60946,200209,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610721046587,232.0,1.0,ARAOC,,,1970/01/01 00:00:00+00,,,,,Human,,,NS6L,,2021/01/14 20:13:00+00,,1970/01/01 00:00:00+00,,,,,PA,1522.0,SACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,ENERGIZER,,WF,FI,35.60946,-96.49678,242.0,1970/01/01 00:00:00+00,966c7c7b-d455-436c-b6f3-994228d2ef8f,,0,1.0,0.0,0,0.0,0.0,,1,000057,1610742122757,,,,Okfuskee,ARAOC,40107,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,,,,2021-OKOMA-000057,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,bc864550-c462-4458-ba31-a80df8ead6a4,2021/01/15 20:22:02.757+00,2021/01/15 14:30:46.587+00
37,-93.69639000000001,31.37998,200261,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610752339107,15.0,15.0,TXTIC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2021/01/15 21:17:08+00,,1970/01/01 00:00:00+00,,,,,,,SACC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,SA Tom Lowe Road,,WF,FI,31.37998,-93.69639000000001,,1970/01/01 00:00:00+00,e75784ca-04ba-430a-9170-d48101b7e2d0,,0,0.0,0.0,0,0.0,0.0,,1,000011,1610977139760,,,,Sabine,TXTIC,48403,,,,,,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2021-TXTXS-000011,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,6ceb2749-9309-4c5e-b47f-c9b79d2072d7,2021/01/18 13:38:59.760+00,2021/01/15 23:12:19.107+00
38,-101.66277779999999,36.58694439999999,200270,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610758772240,404.0,,ARAOC,,,1970/01/01 00:00:00+00,Minimal,Smoldering,Running,Flanking,Unknown,,,,,2021/01/15 18:15:00+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SWCC,2021/01/17 17:45:00+00,2021/01/16 21:00:00+00,2021/01/17 17:45:00+00,F,Type 4 IC,21 Fire,"2 miles west of Goodwell, OK",WF,FI,,,,1970/01/01 00:00:00+00,b140c7b4-51f6-4fc7-91eb-a38ca64e51dc,,0,,,0,,,0.0,1,400001,1610905813020,100.0,100.0,,Texas,ARAOC,40139,,,,Private,Private,,,,,,,SW13,DVF,OKOKS,US-OK,,,Tall Grass (2.5 feet),,4.0,2021-OKOKS-400001,No Decision,ics209,ics209,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,ed595acd-66f6-4bc2-ba3b-80e174f88d99,2021/01/17 17:50:13.020+00,2021/01/16 00:59:32.240+00
39,-102.3431,46.00258,200285,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610795750523,20000.0,1.0,NDNDC,,,1970/01/01 00:00:00+00,Extreme,,,,Human,,,NS7L,,2021/01/14 22:33:00+00,Type 3 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,PN,1502.0,NRCC,2021/01/16 00:00:00+00,2021/01/14 23:30:00+00,2021/01/16 00:00:00+00,F,Type 3 IC,Windy,4 Miles Northwest of Lemmon South Dakota,WF,FI,46.00258,-102.3431,20000.0,1970/01/01 00:00:00+00,72161559-db04-4930-a80c-d576230fa0e9,,0,1.0,0.0,0,0.0,0.0,0.0,1,210001,1611073576147,100.0,100.0,Lemmon,Adams,NDNDC,38001,,,,Private,Private,,,,,,,NR16,SFS,NDNDS,US-ND,,,Tall Grass (2.5 feet),Brush (2 feet),112.0,2021-NDNDS-210001,No Decision,wildcad,wildcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,3b14ad4e-3f1d-46b9-8189-9b1dbae45141,2021/01/19 16:26:16.147+00,2021/01/16 11:15:50.523+00
44,-90.78944440000001,31.863611100000004,200313,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610843087210,108.0,,MSMIC,,,1970/01/01 00:00:00+00,Active,Wind Driven Runs,Creeping,,Human,,,,,2021/01/15 20:00:00+00,Type 5 Incident,1970/01/01 00:00:00+00,25.0,75.0,0.0,0.0,,,SACC,2021/01/16 00:45:00+00,2021/01/15 20:15:00+00,2021/01/16 00:45:00+00,F,Type 5 IC,Abby Rd,Near 1178 Abby Rd,WF,FI,,,,1970/01/01 00:00:00+00,0190b1df-a6ec-420b-b54d-61119860470c,,0,,,0,,,0.0,1,007818,1610843397610,100.0,100.0,,Claiborne,MSMIC,28021,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Timber (Grass and Understory),Timber (Litter and Understory),2.0,2021-MSMSS-007818,No Decision,ics209,ics209,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,755239f8-93ff-4f91-9fe9-3d2ad70f4dc6,2021/01/17 00:29:57.610+00,2021/01/17 00:24:47.210+00
51,-119.95036699999999,39.013433,200342,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610909282880,,0.1,CACICC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,NTB1,,2021/01/17 18:08:21+00,,1970/01/01 00:00:00+00,,,,,P5,519.0,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,COVE,,WF,FI,39.013433,-119.95036699999999,,1970/01/01 00:00:00+00,cfd2daf2-c050-482b-aadd-328b3a28500c,,0,0.0,0.0,0,0.0,1.0,,1,001621,1611168903313,,,,Douglas,CACICC,32005,,,,Private,Private,,,,,,,NC07,FS,CATMU,US-NV,,,,,,2021-CATMU-001621,No Decision,cfcad,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,3713d74f-a514-4852-931a-80f0216c4b17,2021/01/20 18:55:03.313+00,2021/01/17 18:48:02.880+00
55,-120.45520900000001,38.465996999999994,200396,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610988094160,,0.1,CACICC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2021/01/18 14:10:20+00,,1970/01/01 00:00:00+00,,,,,,,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,TIGER,,WF,FI,38.465996999999994,-120.45520900000001,,1970/01/01 00:00:00+00,805b1746-72e0-44d6-9312-aaa2b1cca38d,,0,0.0,0.0,0,0.0,0.0,,1,001718,1610988142367,,,,Amador,CACICC,6005,,,,Private,Private,,,,,,,NC07,,CAAEU,US-CA,,,,,,2021-CAAEU-001718,No Decision,cfcad,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,1ec689d8-3c07-40ca-8212-a9035119a3a3,2021/01/18 16:42:22.367+00,2021/01/18 16:41:34.160+00
60,-118.13781999999999,34.70391,200401,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1610990280533,,0.1,CALACC,,,1970/01/01 00:00:00+00,,,,,Unknown,,,,,2021/01/18 17:07:06+00,,1970/01/01 00:00:00+00,,,,,,,OSCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,LAC-021669,,WF,FI,34.70391,-118.13781999999999,,1970/01/01 00:00:00+00,9f768a45-c2ca-40f6-8028-364b8d92267b,,0,,,0,,,,1,021669,1610990303320,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2021-CALAC-021669,No Decision,lacocad,wfdss,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,93641460-baa4-431f-9355-71fd280d0559,2021/01/18 17:18:23.320+00,2021/01/18 17:18:00.533+00
